Date,sp500_Open,sp500_High,sp500_Low,sp500_Close,sp500_Volume,sp500_Dividends,sp500_Stock Splits,bvsp_Open,bvsp_High,bvsp_Low,bvsp_Close,bvsp_Volume,bvsp_Dividends,bvsp_Stock Splits,nikkei_Open,nikkei_High,nikkei_Low,nikkei_Close,nikkei_Volume,nikkei_Dividends,nikkei_Stock Splits,rts_Price,rts_Open,rts_High,rts_Low,rts_Vol.,rts_Change %,sensex_Open,sensex_High,sensex_Low,sensex_Close,sensex_Volume,sensex_Dividends,sensex_Stock Splits,shangai_Open,shangai_High,shangai_Low,shangai_Close,shangai_Volume,shangai_Dividends,shangai_Stock Splits
2011-04-01,1329.47998046875,1364.56005859375,1294.699951171875,1363.6099853515625,77364810000.0,0.0,0.0,68588.0,70108.0,65105.0,66133.0,34800400.0,0.0,0.0,,,,,,,,,,,,,,19224.05078125,19253.869140625,17786.130859375,18503.279296875,287200.0,0.0,0.0,,,,,,,
2011-05-01,1365.2099609375,1370.5799560546875,1311.800048828125,1345.199951171875,81708980000.0,0.0,0.0,66119.0,66500.0,61659.0,64620.0,48359800.0,0.0,0.0,,,,,,,,,,,,,,18527.119140625,18873.390625,17314.380859375,18845.869140625,269800.0,0.0,0.0,,,,,,,
2011-06-01,1345.199951171875,1345.199951171875,1258.0699462890625,1320.6400146484375,86122730000.0,0.0,0.0,64616.0,64979.0,60489.0,62404.0,39742200.0,0.0,0.0,,,,,,,,,,,,,,18974.9609375,19131.69921875,18131.859375,18197.19921875,249600.0,0.0,0.0,,,,,,,
2011-07-01,1320.6400146484375,1356.47998046875,1282.8599853515625,1292.280029296875,81102170000.0,0.0,0.0,62404.0,63891.0,58009.0,58823.0,41716000.0,0.0,0.0,,,,,,,,,,,,,,18352.23046875,18440.0703125,15765.5302734375,16676.75,295600.0,0.0,0.0,,,,,,,
2011-08-01,1292.5899658203125,1307.3800048828125,1101.5400390625,1218.8900146484375,108419170000.0,0.0,0.0,58823.0,59542.0,47793.0,56495.0,72287600.0,0.0,0.0,,,,,,,,,,,,,,16963.669921875,17211.80078125,15801.009765625,16453.759765625,334200.0,0.0,0.0,,,,,,,
2011-09-01,1219.1199951171875,1229.2900390625,1114.219970703125,1131.4200439453125,102786820000.0,0.0,0.0,56498.0,58589.0,51897.0,52324.0,54664800.0,0.0,0.0,,,,,,,,,,,,,,16255.9697265625,17908.130859375,15745.4296875,17705.009765625,308200.0,0.0,0.0,,,,,,,
2011-10-01,1131.2099609375,1292.6600341796875,1074.77001953125,1253.300048828125,98063670000.0,0.0,0.0,52319.0,59901.0,49433.0,58338.0,53851800.0,0.0,0.0,,,,,,,,,,,,,,17540.55078125,17702.259765625,15478.6904296875,16123.4599609375,351600.0,0.0,0.0,,,,,,,
2011-11-01,1251.0,1277.550048828125,1158.6600341796875,1246.9599609375,84275050000.0,0.0,0.0,58300.0,59616.0,54537.0,56875.0,48805400.0,0.0,0.0,,,,,,,,,,,,,,16555.9296875,17003.7109375,15135.8603515625,15454.919921875,370800.0,0.0,0.0,,,,,,,
2011-12-01,1246.9100341796875,1269.3699951171875,1202.3699951171875,1257.5999755859375,74742430000.0,0.0,0.0,56876.0,59576.0,55298.0,56754.0,50819200.0,0.0,0.0,,,,,,,,,,,,,,15640.5595703125,17258.970703125,15640.5595703125,17193.55078125,336400.0,0.0,0.0,,,,,,,
2012-01-01,1258.8599853515625,1333.469970703125,1258.8599853515625,1312.4100341796875,79567560000.0,0.0,0.0,57836.0,63805.0,57836.0,63072.0,52505600.0,0.0,0.0,,,,,,,,,,,,,,17179.640625,18523.779296875,17061.55078125,17752.6796875,431400.0,0.0,0.0,,,,,,,
2012-02-01,1312.449951171875,1378.0400390625,1312.449951171875,1365.6800537109375,78385710000.0,0.0,0.0,63085.0,66662.0,63085.0,65812.0,52916000.0,0.0,0.0,,,,,,,,,,,,,,17714.619140625,18040.689453125,16920.609375,17404.19921875,335200.0,0.0,0.0,,,,,,,
2012-03-01,1365.9000244140625,1419.1500244140625,1340.030029296875,1408.469970703125,83899660000.0,0.0,0.0,65812.0,68970.0,64096.0,64511.0,55588800.0,0.0,0.0,,,,,,,,,,,,,,17429.9609375,17664.099609375,17010.16015625,17318.810546875,212800.0,0.0,0.0,,,,,,,
2012-04-01,1408.469970703125,1422.3800048828125,1357.3800048828125,1397.9100341796875,74761710000.0,0.0,0.0,64515.0,65593.0,60897.0,61820.0,54261600.0,0.0,0.0,,,,,,,,,,,,,,17370.9296875,17432.330078125,15809.7099609375,16218.5302734375,249800.0,0.0,0.0,,,,,,,
2012-05-01,1397.8599853515625,1415.3199462890625,1291.97998046875,1310.3299560546875,86920490000.0,0.0,0.0,61820.0,62783.0,53028.0,54490.0,77092600.0,0.0,0.0,,,,,,,,,,,,,,16217.48046875,17448.48046875,15748.98046875,17429.98046875,219600.0,0.0,0.0,,,,,,,
2012-06-01,1309.8699951171875,1363.4599609375,1266.739990234375,1362.1600341796875,81582440000.0,0.0,0.0,54488.0,57611.0,52271.0,54355.0,62934200.0,0.0,0.0,,,,,,,,,,,,,,17438.6796875,17631.189453125,16598.48046875,17236.1796875,210200.0,0.0,0.0,,,,,,,
2012-07-01,1362.3299560546875,1391.739990234375,1325.4100341796875,1379.3199462890625,73103810000.0,0.0,0.0,54355.0,57466.0,52213.0,56097.0,59275600.0,0.0,0.0,,,,,,,,,,,,,,17244.439453125,17972.5390625,17026.970703125,17380.75,213400.0,0.0,0.0,,,,,,,
2012-08-01,1379.3199462890625,1426.6800537109375,1354.6500244140625,1406.5799560546875,70283810000.0,0.0,0.0,56091.0,60209.0,55239.0,57061.0,75582200.0,0.0,0.0,,,,,,,,,,,,,,17465.599609375,18869.939453125,17250.80078125,18762.740234375,214200.0,0.0,0.0,,,,,,,
2012-09-01,1406.5400390625,1474.510009765625,1396.56005859375,1440.6700439453125,69784280000.0,0.0,0.0,57065.0,63428.0,56203.0,59176.0,70744000.0,0.0,0.0,,,,,,,,,,,,,,18784.640625,19137.2890625,18393.419921875,18505.380859375,200600.0,0.0,0.0,,,,,,,
2012-10-01,1440.9000244140625,1470.9599609375,1403.280029296875,1412.1600341796875,71752320000.0,0.0,0.0,59171.0,60412.0,56581.0,57068.0,62249200.0,0.0,0.0,,,,,,,,,,,,,,18487.900390625,19372.69921875,18255.689453125,19339.900390625,163000.0,0.0,0.0,,,,,,,
2012-11-01,1412.199951171875,1434.27001953125,1343.3499755859375,1416.1800537109375,71489310000.0,0.0,0.0,57065.0,59561.0,55126.0,57475.0,62039600.0,0.0,0.0,,,,,,,,,,,,,,19342.830078125,19612.1796875,19149.029296875,19426.7109375,175200.0,0.0,0.0,,,,,,,
2012-12-01,1416.3399658203125,1448.0,1398.1099853515625,1426.18994140625,66388180000.0,0.0,0.0,57479.0,61322.0,57129.0,60952.0,62250400.0,0.0,0.0,,,,,,,,,,,,,,19693.30078125,20203.66015625,19596.380859375,19894.98046875,205600.0,0.0,0.0,,,,,,,
2013-01-01,1426.18994140625,1509.93994140625,1426.18994140625,1498.1099853515625,75848510000.0,0.0,0.0,60990.0,63473.0,59114.0,59761.0,77083400.0,0.0,0.0,,,,,,,,,,,,,,19907.2109375,19966.689453125,18793.970703125,18861.5390625,179800.0,0.0,0.0,,,,,,,
2013-02-01,1498.1099853515625,1530.93994140625,1485.010009765625,1514.6800537109375,69273480000.0,0.0,0.0,59764.0,60496.0,55430.0,57424.0,71082200.0,0.0,0.0,,,,,,,,,,,,,,18876.6796875,19754.66015625,18568.4296875,18835.76953125,194000.0,0.0,0.0,,,,,,,
2013-03-01,1514.6800537109375,1570.280029296875,1501.47998046875,1569.18994140625,68527110000.0,0.0,0.0,57422.0,59472.0,54648.0,56352.0,86585200.0,0.0,0.0,,,,,,,,,,,,,,18890.810546875,19622.6796875,18144.220703125,19504.1796875,183800.0,0.0,0.0,,,,,,,
2013-04-01,1569.1800537109375,1597.5699462890625,1536.030029296875,1597.5699462890625,77098000000.0,0.0,0.0,56348.0,56976.0,52392.0,55910.0,106426600.0,0.0,0.0,,,,,,,,,,,,,,19459.330078125,20443.619140625,19451.259765625,19760.30078125,198000.0,0.0,0.0,,,,,,,
2013-05-01,1597.550048828125,1687.1800537109375,1581.280029296875,1630.739990234375,76447250000.0,0.0,0.0,55919.0,57099.0,52942.0,53506.0,108599200.0,0.0,0.0,,,,,,,,,,,,,,19859.220703125,19860.189453125,18467.16015625,19395.810546875,197600.0,0.0,0.0,,,,,,,
2013-06-01,1631.7099609375,1654.18994140625,1560.3299560546875,1606.280029296875,74946790000.0,0.0,0.0,53512.0,54289.0,45406.0,47457.0,114211000.0,0.0,0.0,,,,,,,,,,,,,,19352.48046875,20351.060546875,19126.8203125,19345.69921875,214900.0,0.0,0.0,,,,,,,
2013-07-01,1609.780029296875,1698.780029296875,1604.5699462890625,1685.72998046875,68106820000.0,0.0,0.0,47458.0,49669.0,44107.0,48234.0,113296800.0,0.0,0.0,,,,,,,,,,,,,,19443.2890625,19569.19921875,17448.7109375,18619.720703125,304800.0,0.0,0.0,,,,,,,
2013-08-01,1689.4200439453125,1709.6700439453125,1627.469970703125,1632.969970703125,64802810000.0,0.0,0.0,48235.0,52398.0,47164.0,50008.0,145179900.0,0.0,0.0,,,,,,,,,,,,,,18691.830078125,20739.689453125,18166.169921875,19379.76953125,264600.0,0.0,0.0,,,,,,,
2013-09-01,1635.949951171875,1729.8599853515625,1633.4100341796875,1681.550048828125,66174410000.0,0.0,0.0,50012.0,55900.0,50012.0,52338.0,125978800.0,0.0,0.0,,,,,,,,,,,,,,19452.05078125,21205.439453125,19264.720703125,21164.51953125,235400.0,0.0,0.0,,,,,,,
2013-10-01,1682.4100341796875,1775.219970703125,1646.469970703125,1756.5400390625,76647400000.0,0.0,0.0,52337.0,56747.0,51870.0,54256.0,129969800.0,0.0,0.0,,,,,,,,,,,,,,21158.810546875,21293.880859375,20137.669921875,20791.9296875,193300.0,0.0,0.0,,,,,,,
2013-11-01,1758.699951171875,1813.550048828125,1746.199951171875,1805.81005859375,63628190000.0,0.0,0.0,54255.0,54539.0,51290.0,52482.0,65607500.0,0.0,0.0,,,,,,,,,,,,,,20771.26953125,21483.740234375,20568.69921875,21170.6796875,198500.0,0.0,0.0,,,,,,,
2013-12-01,1806.550048828125,1849.43994140625,1767.989990234375,1848.3599853515625,64958820000.0,0.0,0.0,52479.0,52479.0,49842.0,51507.0,54588400.0,0.0,0.0,,,,,,,,,,,,,,21222.189453125,21409.66015625,20343.779296875,20513.849609375,204900.0,0.0,0.0,,,,,,,
2014-01-01,1845.8599853515625,1850.8399658203125,1770.449951171875,1782.5899658203125,75871910000.0,0.0,0.0,51522.0,51656.0,46814.0,47639.0,73708400.0,0.0,0.0,,,,,,,,,,,,,,20479.029296875,21140.509765625,19963.119140625,21120.119140625,166300.0,0.0,0.0,,,,,,,
2014-02-01,1782.6800537109375,1867.9200439453125,1737.9200439453125,1859.449951171875,69725590000.0,0.0,0.0,47623.0,48669.0,46109.0,47094.0,64038100.0,0.0,0.0,,,,,,,,,,,,,,21079.26953125,22467.2109375,20920.98046875,22386.26953125,365900.0,0.0,0.0,,,,,,,
2014-03-01,1857.6800537109373,1883.969970703125,1834.43994140625,1872.3399658203125,71885030000.0,0.0,0.0,47092.0,50418.0,44905.0,50415.0,67633000.0,0.0,0.0,,,,,,,,,,,,,,22455.23046875,22939.310546875,22197.509765625,22417.80078125,155700.0,0.0,0.0,,,,,,,
2014-04-01,1873.9599609375,1897.280029296875,1814.3599853515625,1883.949951171875,71595810000.0,0.0,0.0,50412.0,53394.0,49774.0,51626.0,72968400.0,0.0,0.0,,,,,,,,,,,,,,22493.58984375,25375.630859375,22277.0390625,24217.33984375,321700.0,0.0,0.0,,,,,,,
2014-05-01,1884.3900146484373,1924.030029296875,1859.7900390625,1923.5699462890625,63623630000.0,0.0,0.0,51630.0,54459.0,51239.0,51239.0,73703300.0,0.0,0.0,,,,,,,,,,,,,,24368.9609375,25735.869140625,24270.19921875,25413.779296875,271700.0,0.0,0.0,,,,,,,
2014-06-01,1923.8699951171875,1968.1700439453125,1915.97998046875,1960.22998046875,63283380000.0,0.0,0.0,51239.0,55284.0,51239.0,53168.0,53445000.0,0.0,0.0,,,,,,,,,,,,,,25469.939453125,26300.169921875,24892.0,25894.970703125,232000.0,0.0,0.0,,,,,,,
2014-07-01,1962.2900390625,1991.3900146484373,1930.6700439453125,1930.6700439453125,66524690000.0,0.0,0.0,53170.0,58138.0,52735.0,55829.0,68057900.0,0.0,0.0,,,,,,,,,,,,,,25753.919921875,26674.380859375,25232.8203125,26638.109375,156800.0,0.0,0.0,,,,,,,
2014-08-01,1929.800048828125,2005.0400390625,1904.780029296875,2003.3699951171875,58131140000.0,0.0,0.0,55827.0,61442.0,55239.0,61288.0,72747400.0,0.0,0.0,,,,,,,,,,,,,,26733.1796875,27354.990234375,26220.490234375,26630.509765625,178100.0,0.0,0.0,,,,,,,
2014-09-01,2004.0699462890625,2019.260009765625,1964.0400390625,1972.2900390625,66706000000.0,0.0,0.0,61294.0,62305.0,53536.0,54116.0,83748800.0,0.0,0.0,,,,,,,,,,,,,,26681.470703125,27894.3203125,25910.76953125,27865.830078125,147200.0,0.0,0.0,,,,,,,
2014-10-01,1971.43994140625,2018.18994140625,1820.6600341796875,2018.050048828125,93714040000.0,0.0,0.0,54115.0,58897.0,48722.0,54629.0,115826000.0,0.0,0.0,,,,,,,,,,,,,,27943.0390625,28822.369140625,27739.560546875,28693.990234375,164500.0,0.0,0.0,,,,,,,
2014-11-01,2018.2099609375,2075.760009765625,2001.010009765625,2067.56005859375,63600190000.0,0.0,0.0,54629.0,57359.0,50886.0,54664.0,67382100.0,0.0,0.0,,,,,,,,,,,,,,28748.220703125,28809.640625,26469.419921875,27499.419921875,199600.0,0.0,0.0,,,,,,,
2014-12-01,2065.780029296875,2093.550048828125,1972.56005859375,2058.89990234375,80743820000.0,0.0,0.0,54719.0,54719.0,45853.0,50007.0,69815600.0,0.0,0.0,,,,,,,,,,,,,,27521.279296875,29844.16015625,26776.119140625,29182.94921875,227900.0,0.0,0.0,,,,,,,
2015-01-01,2058.89990234375,2072.360107421875,1988.1199951171875,1994.989990234375,77330040000.0,0.0,0.0,50005.0,50281.0,46484.0,46908.0,77719800.0,0.0,0.0,,,,,,,,,,,,,,29143.630859375,29522.859375,28044.490234375,29220.119140625,245200.0,0.0,0.0,,,,,,,
2015-02-01,1996.6700439453125,2119.590087890625,1980.9000244140625,2104.5,68775560000.0,0.0,0.0,46933.0,52457.0,46760.0,51583.0,65310100.0,0.0,0.0,,,,,,,,,,,,,,29533.419921875,30024.740234375,27248.44921875,27957.490234375,256500.0,0.0,0.0,,,,,,,
2015-03-01,2105.22998046875,2117.52001953125,2039.68994140625,2067.889892578125,76675850000.0,0.0,0.0,51580.0,52319.0,47905.0,51150.0,79890000.0,0.0,0.0,,,,,,,,,,,,,,27954.859375,29094.609375,26897.5390625,27011.310546875,218100.0,0.0,0.0,,,,,,,
2015-04-01,2067.6298828125,2125.919921875,2048.3798828125,2085.510009765625,72060940000.0,0.0,0.0,51186.0,56965.0,51186.0,56229.0,81114600.0,0.0,0.0,,,,,,,,,,,,,,27204.630859375,28071.16015625,26423.990234375,27828.439453125,217100.0,0.0,0.0,,,,,,,
2015-05-01,2087.3798828125,2134.719970703125,2067.929931640625,2107.389892578125,65187730000.0,0.0,0.0,56230.0,58575.0,52760.0,52760.0,67845700.0,0.0,0.0,,,,,,,,,,,,,,27770.7890625,27968.75,26307.0703125,27780.830078125,241700.0,0.0,0.0,,,,,,,
2015-06-01,2108.639892578125,2129.8701171875,2056.320068359375,2063.110107421875,73213980000.0,0.0,0.0,52753.0,54361.0,52548.0,53081.0,61236200.0,0.0,0.0,,,,,,,,,,,,,,27823.650390625,28578.330078125,27416.390625,28114.560546875,217000.0,0.0,0.0,,,,,,,
2015-07-01,2067.0,2132.820068359375,2044.02001953125,2103.840087890625,77920590000.0,0.0,0.0,53081.0,53456.0,48624.0,50865.0,65571800.0,0.0,0.0,,,,,,,,,,,,,,28089.08984375,28417.58984375,25298.419921875,26283.08984375,286800.0,0.0,0.0,,,,,,,
2015-08-01,2104.489990234375,2112.659912109375,1867.010009765625,1972.1800537109373,84626790000.0,0.0,0.0,50867.0,50867.0,42749.0,46626.0,71135200.0,0.0,0.0,,,,,,,,,,,,,,26127.0390625,26471.8203125,24833.5390625,26154.830078125,313100.0,0.0,0.0,,,,,,,
2015-09-01,1970.0899658203125,2020.8599853515625,1871.9100341796875,1920.030029296875,79989370000.0,0.0,0.0,46625.0,49396.0,43767.0,45059.0,79146200.0,0.0,0.0,,,,,,,,,,,,,,26344.189453125,27618.140625,26168.7109375,26656.830078125,242600.0,0.0,0.0,,,,,,,
2015-10-01,1919.6500244140625,2094.320068359375,1893.699951171875,2079.360107421875,85844900000.0,0.0,0.0,45064.0,49752.0,44789.0,45869.0,78617500.0,0.0,0.0,,,,,,,,,,,,,,26641.689453125,26824.30078125,25451.419921875,26145.669921875,196700.0,0.0,0.0,,,,,,,
2015-11-01,2080.760009765625,2116.47998046875,2019.3900146484373,2080.409912109375,75943590000.0,0.0,0.0,45869.0,49054.0,45106.0,45120.0,66640000.0,0.0,0.0,,,,,,,,,,,,,,26201.26953125,26256.419921875,24867.73046875,26117.5390625,218600.0,0.0,0.0,,,,,,,
2015-12-01,2082.929931640625,2104.27001953125,1993.260009765625,2043.93994140625,83649260000.0,0.0,0.0,45121.0,47142.0,43137.0,43350.0,64358600.0,0.0,0.0,,,,,,,,,,,,,,26116.51953125,26116.51953125,23839.759765625,24870.689453125,220300.0,0.0,0.0,,,,,,,
2016-01-01,2038.199951171875,2038.199951171875,1812.2900390625,1940.239990234375,92409770000.0,0.0,0.0,43349.0,43349.0,37046.0,40406.0,70039500.0,0.0,0.0,,,,,,,,,,,,,,24982.220703125,25002.3203125,22494.609375,23002.0,364500.0,0.0,0.0,,,,,,,
2016-02-01,1936.93994140625,1962.9599609375,1810.0999755859373,1932.22998046875,93049560000.0,0.0,0.0,40397.0,43601.0,38596.0,42794.0,73592000.0,0.0,0.0,,,,,,,,,,,,,,23153.3203125,25479.619140625,23133.1796875,25341.859375,301700.0,0.0,0.0,,,,,,,
2016-03-01,1937.0899658203125,2072.2099609375,1937.0899658203125,2059.739990234375,92639420000.0,0.0,0.0,42795.0,52262.0,42795.0,50055.0,121365300.0,0.0,0.0,,,,,,,,,,,,,,25301.69921875,26100.5390625,24523.19921875,25606.619140625,236300.0,0.0,0.0,,,,,,,
2016-04-01,2056.6201171875,2111.050048828125,2033.800048828125,2065.300048828125,81124990000.0,0.0,0.0,50054.0,54978.0,47874.0,53911.0,88910200.0,0.0,0.0,,,,,,,,,,,,,,25565.439453125,26837.19921875,25057.9296875,26667.9609375,280500.0,0.0,0.0,,,,,,,
2016-05-01,2067.169921875,2103.47998046875,2025.9100341796875,2096.949951171875,78883600000.0,0.0,0.0,53910.0,54113.0,48292.0,48472.0,79045000.0,0.0,0.0,,,,,,,,,,,,,,26684.4609375,27105.41015625,25911.330078125,26999.720703125,245400.0,0.0,0.0,,,,,,,
2016-06-01,2093.93994140625,2120.550048828125,1991.6800537109373,2098.860107421875,86852700000.0,0.0,0.0,48468.0,51812.0,48067.0,51527.0,79032100.0,0.0,0.0,,,,,,,,,,,,,,27064.330078125,28240.19921875,27034.140625,28051.859375,266300.0,0.0,0.0,,,,,,,
2016-07-01,2099.340087890625,2177.090087890625,2074.02001953125,2173.60009765625,69530250000.0,0.0,0.0,51540.0,57474.0,50825.0,57308.0,75165800.0,0.0,0.0,,,,,,,,,,,,,,28083.080078125,28532.25,27627.970703125,28452.169921875,280700.0,0.0,0.0,,,,,,,
2016-08-01,2173.14990234375,2193.81005859375,2147.580078125,2170.949951171875,75610310000.0,0.0,0.0,57309.0,59418.0,55696.0,57901.0,80937900.0,0.0,0.0,,,,,,,,,,,,,,28459.08984375,29077.279296875,27716.779296875,27865.9609375,258900.0,0.0,0.0,,,,,,,
2016-09-01,2171.330078125,2187.8701171875,2119.1201171875,2168.27001953125,77023620000.0,0.0,0.0,57901.0,60310.0,56459.0,58367.0,68141200.0,0.0,0.0,,,,,,,,,,,,,,27997.2890625,28477.650390625,27488.30078125,27941.509765625,228500.0,0.0,0.0,,,,,,,
2016-10-01,2164.330078125,2169.60009765625,2114.719970703125,2126.14990234375,72915530000.0,0.0,0.0,58370.0,65054.0,58367.0,64925.0,74450900.0,0.0,0.0,,,,,,,,,,,,,,27966.1796875,28029.80078125,25717.9296875,26652.810546875,261000.0,0.0,0.0,,,,,,,
2016-11-01,2128.679931640625,2214.10009765625,2083.7900390625,2198.81005859375,88445380000.0,0.0,0.0,64922.0,65291.0,58322.0,61906.0,83065700.0,0.0,0.0,,,,,,,,,,,,,,26756.66015625,26803.759765625,25753.740234375,26626.4609375,189300.0,0.0,0.0,,,,,,,
2016-12-01,2200.169921875,2277.530029296875,2187.43994140625,2238.830078125,75344550000.0,0.0,0.0,61906.0,61936.0,56829.0,60227.0,64108500.0,0.0,0.0,,,,,,,,,,,,,,26711.150390625,27980.390625,26447.060546875,27655.9609375,201400.0,0.0,0.0,,,,,,,
2017-01-01,2251.570068359375,2300.989990234375,2245.1298828125,2278.8701171875,70576420000.0,0.0,0.0,60227.0,66594.0,59371.0,64671.0,60057300.0,0.0,0.0,,,,,,,,,,,,,,27669.080078125,29065.310546875,27590.099609375,28743.3203125,240100.0,0.0,0.0,,,,,,,
2017-02-01,2285.590087890625,2371.5400390625,2271.64990234375,2363.639892578125,69260940000.0,0.0,0.0,64687.0,69488.0,63740.0,66662.0,56775200.0,0.0,0.0,,,,,,,,,,,,,,28849.0390625,29824.619140625,28716.2109375,29620.5,1536500.0,0.0,0.0,,,,,,,
2017-03-01,2380.1298828125,2400.97998046875,2322.25,2362.719970703125,81664010000.0,0.0,0.0,66661.0,67398.0,62496.0,64984.0,73694400.0,0.0,0.0,,,,,,,,,,,,,,29737.73046875,30184.220703125,29241.48046875,29918.400390625,194700.0,0.0,0.0,,,,,,,
2017-04-01,2362.340087890625,2398.159912109375,2328.949951171875,2384.199951171875,65369860000.0,0.0,0.0,64989.0,66211.0,62826.0,65403.0,51935600.0,0.0,0.0,,,,,,,,,,,,,,30021.490234375,31255.279296875,29804.119140625,31145.80078125,282400.0,0.0,0.0,,,,,,,
2017-05-01,2388.5,2418.7099609375,2352.719970703125,2411.800048828125,79719460000.0,0.0,0.0,65404.0,68792.0,60315.0,62711.0,86770000.0,0.0,0.0,,,,,,,,,,,,,,31117.08984375,31522.869140625,30680.66015625,30921.609375,329400.0,0.0,0.0,,,,,,,
2017-06-01,2415.64990234375,2453.820068359375,2405.699951171875,2423.409912109375,81078810000.0,0.0,0.0,62711.0,63637.0,60544.0,62900.0,65351300.0,0.0,0.0,,,,,,,,,,,,,,31156.0390625,32672.66015625,31017.109375,32514.939453125,258300.0,0.0,0.0,,,,,,,
2017-07-01,2431.389892578125,2484.0400390625,2407.699951171875,2470.300048828125,63348090000.0,0.0,0.0,62901.0,66048.0,62035.0,65920.0,53755900.0,0.0,0.0,,,,,,,,,,,,,,32579.80078125,32686.48046875,31128.01953125,31730.490234375,241300.0,0.0,0.0,,,,,,,
2017-08-01,2477.10009765625,2490.8701171875,2417.35009765625,2471.64990234375,70784900000.0,0.0,0.0,65925.0,71506.0,65925.0,70835.0,68162600.0,0.0,0.0,,,,,,,,,,,,,,31769.33984375,32524.109375,31081.830078125,31283.720703125,233900.0,0.0,0.0,,,,,,,
2017-09-01,2474.419921875,2519.43994140625,2446.550048828125,2519.360107421875,66624120000.0,0.0,0.0,70848.0,76420.0,70846.0,74294.0,68909400.0,0.0,0.0,,,,,,,,,,,,,,31537.810546875,33340.171875,31440.48046875,33213.12890625,209400.0,0.0,0.0,,,,,,,
2017-10-01,2521.199951171875,2582.97998046875,2520.39990234375,2575.260009765625,71088550000.0,0.0,0.0,74295.0,78024.0,73845.0,74308.0,65846200.0,0.0,0.0,,,,,,,,,,,,,,33344.23046875,33865.94921875,32683.58984375,33149.3515625,718100.0,0.0,0.0,,,,,,,
2017-11-01,2583.2099609375,2657.739990234375,2557.449951171875,2647.580078125,73416960000.0,0.0,0.0,74310.0,75199.0,70825.0,71971.0,65167600.0,0.0,0.0,,,,,,,,,,,,,,33247.66015625,34137.96875,32565.16015625,34056.828125,252700.0,0.0,0.0,,,,,,,
2017-12-01,2645.10009765625,2694.969970703125,2605.52001953125,2673.610107421875,65531700000.0,0.0,0.0,71955.0,76437.0,71356.0,76402.0,54645300.0,0.0,0.0,,,,,,,,,,,,,,34059.98828125,36443.98046875,33703.37109375,35965.01953125,382500.0,0.0,0.0,,,,,,,
2018-01-01,2683.72998046875,2872.8701171875,2682.360107421875,2823.81005859375,77318690000.0,0.0,0.0,76403.0,86213.0,76403.0,84913.0,71837300.0,0.0,0.0,,,,,,,,,,,,,,36048.98828125,36256.828125,33482.80859375,34184.0390625,342600.0,0.0,0.0,,,,,,,
2018-02-01,2816.449951171875,2835.9599609375,2532.68994140625,2713.830078125,79933970000.0,0.0,0.0,84913.0,88318.0,79690.0,85481.0,71597200.0,0.0,0.0,,,,,,,,,,,,,,34141.21875,34278.62890625,32483.83984375,32968.6796875,266400.0,0.0,0.0,,,,,,,
2018-03-01,2715.219970703125,2801.89990234375,2585.889892578125,2640.8701171875,76803890000.0,0.0,0.0,85337.0,87333.0,82889.0,85366.0,70136200.0,0.0,0.0,,,,,,,,,,,,,,33030.87109375,35213.30078125,32972.55859375,35160.359375,227700.0,0.0,0.0,,,,,,,
2018-04-01,2633.449951171875,2717.489990234375,2553.800048828125,2648.050048828125,70194700000.0,0.0,0.0,85365.0,87179.0,82762.0,86115.0,61917800.0,0.0,0.0,,,,,,,,,,,,,,35328.91015625,35993.53125,34302.890625,35322.37890625,239400.0,0.0,0.0,,,,,,,
2018-05-01,2642.9599609375,2742.239990234375,2594.6201171875,2705.27001953125,76011820000.0,0.0,0.0,86111.0,86678.0,75337.0,76754.0,96407700.0,0.0,0.0,,,,,,,,,,,,,,35373.98046875,35877.41015625,34784.6796875,35423.48046875,321000.0,0.0,0.0,,,,,,,
2018-06-01,2718.699951171875,2791.469970703125,2691.989990234375,2718.3701171875,77891360000.0,0.0,0.0,76779.0,78892.0,69069.0,72763.0,93312000.0,0.0,0.0,,,,,,,,,,,,,,35545.21875,37644.58984375,35106.5703125,37606.578125,273300.0,0.0,0.0,,,,,,,
2018-07-01,2704.949951171875,2848.030029296875,2698.949951171875,2816.2900390625,64898300000.0,0.0,0.0,72763.0,80589.0,71935.0,79220.0,63627800.0,0.0,0.0,,,,,,,,,,,,,,37643.87109375,38989.6484375,37128.98828125,38645.0703125,263300.0,0.0,0.0,,,,,,,
2018-08-01,2821.169921875,2916.5,2796.340087890625,2901.52001953125,69523070000.0,0.0,0.0,79213.0,81792.0,74876.0,76678.0,77877000.0,0.0,0.0,,,,,,,,,,,,,,38915.91015625,38934.3515625,35985.62890625,36227.140625,305800.0,0.0,0.0,,,,,,,
2018-09-01,2896.9599609375,2940.909912109375,2864.1201171875,2913.97998046875,63031510000.0,0.0,0.0,76675.0,80107.0,74275.0,79342.0,59194500.0,0.0,0.0,,,,,,,,,,,,,,36274.25,36616.640625,33291.578125,34442.05078125,441200.0,0.0,0.0,,,,,,,
2018-10-01,2926.2900390625,2939.860107421875,2603.5400390625,2711.739990234375,91930980000.0,0.0,0.0,79350.0,88377.0,78091.0,87424.0,110546700.0,0.0,0.0,,,,,,,,,,,,,,34650.62890625,36389.21875,34303.37890625,36194.30078125,399800.0,0.0,0.0,,,,,,,
